x (m),y (m),z (m),t (s),id
-4.27264443461517e-06,-7.86451890276878e-06,-2.15249016329766e-07,26.6437787,42
-4.27194211215577e-06,-7.86782328739739e-06,-2.16022378733216e-07,26.6440287,42
-4.27123978969638e-06,-7.87112767202599e-06,-2.16795741136667e-07,26.6442787,42
-4.270537467237e-06,-7.87443205665455e-06,-2.17569103540106e-07,26.6445287,42
-4.26983514477761e-06,-7.87773644128315e-06,-2.18342465943557e-07,26.6447787,42
-4.26913282231822e-06,-7.88104082591176e-06,-2.19115828347007e-07,26.6450287,42
-4.26843049985883e-06,-7.88434521054032e-06,-2.19889190750447e-07,26.6452787,42
-4.26776945339109e-06,-7.88750708102831e-06,-2.20614873410701e-07,26.6455287,42
-4.26836921268735e-06,-7.88631575144112e-06,-2.19884142968565e-07,26.6457787,42
-4.26896897198361e-06,-7.88512442185395e-06,-2.19153412526438e-07,26.6460287,42
-4.26956873127987e-06,-7.88393309226677e-06,-2.18422682084301e-07,26.6462787,42
-4.27016849057613e-06,-7.88274176267958e-06,-2.17691951642164e-07,26.6465287,42
-4.27076824987239e-06,-7.88155043309241e-06,-2.16961221200038e-07,26.6467787,42
-4.27136800916865e-06,-7.88035910350522e-06,-2.16230490757901e-07,26.6470287,42
-4.27196776846492e-06,-7.87916777391804e-06,-2.15499760315764e-07,26.6472787,42
-4.27256752776117e-06,-7.87797644433087e-06,-2.14769029873638e-07,26.6475287,42
-4.27316728705744e-06,-7.87678511474368e-06,-2.14038299431501e-07,26.6477787,42
-4.2737670463537e-06,-7.87559378515649e-06,-2.13307568989364e-07,26.6480287,42
-4.27436680564996e-06,-7.87440245556932e-06,-2.12576838547238e-07,26.6482787,42
-4.27496656494622e-06,-7.87321112598214e-06,-2.11846108105101e-07,26.6485287,42
-4.27556632424248e-06,-7.87201979639495e-06,-2.11115377662964e-07,26.6487787,42
-4.27663738689879e-06,-7.87688362806236e-06,-2.09986553771942e-07,26.6490287,42
-4.27782931023582e-06,-7.88330024074758e-06,-2.08755643094981e-07,26.6492787,42
-4.27814670451644e-06,-7.88302233836295e-06,-2.08148222729175e-07,26.6495287,42
-4.27827199892749e-06,-7.88127391254374e-06,-2.07677758827621e-07,26.6497787,42
-4.27839729333855e-06,-7.8795254867245e-06,-2.0720729492606e-07,26.6500287,42
-4.27852258774961e-06,-7.87777706090527e-06,-2.06736831024499e-07,26.6502787,42
-4.27864788216067e-06,-7.87602863508606e-06,-2.06266367122945e-07,26.6505287,42
-4.27877317657172e-06,-7.87428020926683e-06,-2.05795903221384e-07,26.6507787,42
-4.27844558076373e-06,-7.87263702779745e-06,-2.05246892304358e-07,26.6510287,42
-4.27567144995691e-06,-7.87156238142667e-06,-2.04273566588072e-07,26.6512787,42
-4.27289731915006e-06,-7.87048773505587e-06,-2.03300240871771e-07,26.6515287,42
-4.2701231883432e-06,-7.86941308868508e-06,-2.02326915155471e-07,26.6517787,42
-4.26734905753638e-06,-7.8683384423143e-06,-2.01353589439184e-07,26.6520287,42
-4.26457492672953e-06,-7.86726379594351e-06,-2.00380263722883e-07,26.6522787,42
-4.26353601523642e-06,-7.86659506156322e-06,-1.99990318190603e-07,26.6525287,42
-4.26484859972334e-06,-7.8664764019812e-06,-2.00390944862475e-07,26.6527787,42
-4.26616118421028e-06,-7.86635774239917e-06,-2.00791571534352e-07,26.6530287,42
-4.26747376869722e-06,-7.86623908281715e-06,-2.01192198206229e-07,26.6532787,42
-4.26878635318414e-06,-7.86612042323513e-06,-2.01592824878101e-07,26.6535287,42
-4.27009893767107e-06,-7.8660017636531e-06,-2.01993451549978e-07,26.6537787,42
-4.27141152215801e-06,-7.86588310407108e-06,-2.02394078221855e-07,26.6540287,42
-4.27272410664493e-06,-7.86576444448906e-06,-2.02794704893726e-07,26.6542787,42
-4.26982534534165e-06,-7.87066232112146e-06,-1.95058710847811e-07,26.6545287,42
-4.26598517589458e-06,-7.87668159891187e-06,-1.85503849060263e-07,26.6547787,42
-4.26214500644756e-06,-7.8827008767022e-06,-1.7594898727285e-07,26.6550287,42
-4.26369577070228e-06,-7.87990505384402e-06,-1.77522053400414e-07,26.6552787,42
-4.26584353161375e-06,-7.87613303912237e-06,-1.80327435881617e-07,26.6555287,42
-4.26799129252525e-06,-7.87236102440067e-06,-1.83132818362859e-07,26.6557787,42
-4.27013905343676e-06,-7.86858900967897e-06,-1.85938200844101e-07,26.6560287,42
-4.27066937114626e-06,-7.86488964647823e-06,-1.88156593102171e-07,26.6562787,42
-4.25768669985852e-06,-7.86179725309348e-06,-1.85470953851121e-07,26.6565287,42
-4.24546605935266e-06,-7.85895304042545e-06,-1.84098148246531e-07,26.6567787,42
-4.23830486080664e-06,-7.85775660362383e-06,-1.91441795828425e-07,26.6570287,42
-4.23114366226053e-06,-7.85656016682219e-06,-1.98785443410422e-07,26.6572787,42
-4.22570628978252e-06,-7.8549983031893e-06,-2.05447293291901e-07,26.6575287,42
-4.22651838479853e-06,-7.85211164052616e-06,-2.09637389992562e-07,26.6577787,42
-4.22733047981456e-06,-7.84922497786298e-06,-2.13827486693282e-07,26.6580287,42
-4.22814257483059e-06,-7.8463383151998e-06,-2.18017583394002e-07,26.6582787,42
-4.2289546698466e-06,-7.84345165253667e-06,-2.22207680094663e-07,26.6585287,42
-4.23163123250613e-06,-7.84246836737484e-06,-2.23644937898152e-07,26.6587787,42
-4.23685209470958e-06,-7.84408247912973e-06,-2.2132560235174e-07,26.6590287,42
-4.24207295691295e-06,-7.8456965908846e-06,-2.19006266805361e-07,26.6592787,42
-4.23787718072347e-06,-7.84707494275248e-06,-2.19130739293285e-07,26.6595287,42
-4.22448440704412e-06,-7.84822303377795e-06,-2.2164201856083e-07,26.6597787,42
-4.21979266523524e-06,-7.84876324412287e-06,-2.22620406054749e-07,26.6600287,42
-4.22282933239887e-06,-7.84876352419564e-06,-2.22237252215009e-07,26.6602787,42
-4.2258659995625e-06,-7.84876380426841e-06,-2.2185409837527e-07,26.6605287,42
-4.22890266672608e-06,-7.84876408434118e-06,-2.21470944535536e-07,26.6607787,42
-4.23193933388971e-06,-7.84876436441395e-06,-2.21087790695797e-07,26.6610287,42
-4.23332693792342e-06,-7.8462948889255e-06,-2.15775234901675e-07,26.6612787,42
-4.23413303139584e-06,-7.84295450139218e-06,-2.08724419822536e-07,26.6615287,42
-4.23493912486826e-06,-7.83961411385881e-06,-2.01673604743296e-07,26.6617787,42
-4.23574521834069e-06,-7.83627372632545e-06,-1.94622789664056e-07,26.6620287,42
-4.23655131181311e-06,-7.83293333879209e-06,-1.87571974584816e-07,26.6622787,42
-4.23735065520505e-06,-7.82962549117901e-06,-1.80578036103595e-07,26.6625287,42
-4.23730230811008e-06,-7.83040408089168e-06,-1.80726790381223e-07,26.6627787,42
-4.23725396101512e-06,-7.83118267060434e-06,-1.80875544658852e-07,26.6630287,42
-4.23720561392016e-06,-7.831961260317e-06,-1.81024298936478e-07,26.6632787,42
-4.2371572668252e-06,-7.83273985002966e-06,-1.81173053214107e-07,26.6635287,42
-4.23710891973024e-06,-7.83351843974233e-06,-1.81321807491735e-07,26.6637787,42
-4.23706057263527e-06,-7.83429702945498e-06,-1.81470561769362e-07,26.6640287,42
-4.23701222554031e-06,-7.83507561916765e-06,-1.81619316046991e-07,26.6642787,42
-4.23696387844535e-06,-7.83585420888032e-06,-1.81768070324619e-07,26.6645287,42
-4.23691553135039e-06,-7.83663279859297e-06,-1.81916824602246e-07,26.6647787,42
-4.23686718425543e-06,-7.83741138830564e-06,-1.82065578879874e-07,26.6650287,42
-4.23681883716047e-06,-7.8381899780183e-06,-1.82214333157503e-07,26.6652787,42
-4.2367704900655e-06,-7.83896856773096e-06,-1.82363087435129e-07,26.6655287,42
-4.23713595555966e-06,-7.83929612176661e-06,-1.82406797614673e-07,26.6657787,42
-4.23767019693311e-06,-7.83943971826934e-06,-1.82407664945823e-07,26.6660287,42
-4.23820443830655e-06,-7.83958331477208e-06,-1.82408532276973e-07,26.6662787,42
-4.23873867968e-06,-7.83972691127481e-06,-1.82409399608123e-07,26.6665287,42
-4.23927292105345e-06,-7.83987050777755e-06,-1.82410266939272e-07,26.6667787,42
-4.23980716242689e-06,-7.84001410428028e-06,-1.82411134270422e-07,26.6670287,42
-4.24034140380034e-06,-7.84015770078301e-06,-1.82412001601572e-07,26.6672787,42
-4.24087564517379e-06,-7.84030129728575e-06,-1.82412868932722e-07,26.6675287,42
-4.24140988654723e-06,-7.84044489378848e-06,-1.82413736263871e-07,26.6677787,42
-4.24194412792068e-06,-7.84058849029122e-06,-1.82414603595021e-07,26.6680287,42
-4.24247836929413e-06,-7.84073208679395e-06,-1.82415470926171e-07,26.6682787,42
-4.24301261066757e-06,-7.84087568329669e-06,-1.82416338257321e-07,26.6685287,42
-4.24354685204102e-06,-7.84101927979942e-06,-1.82417205588471e-07,26.6687787,42
-4.24408109341447e-06,-7.84116287630216e-06,-1.8241807291962e-07,26.6690287,42
-4.24461533478792e-06,-7.84130647280489e-06,-1.8241894025077e-07,26.6692787,42
-4.24514957616137e-06,-7.84145006930763e-06,-1.8241980758192e-07,26.6695287,42
-4.24568381753481e-06,-7.84159366581036e-06,-1.8242067491307e-07,26.6697787,42
-4.24621805890826e-06,-7.8417372623131e-06,-1.8242154224422e-07,26.6700287,42
-4.24675230028171e-06,-7.84188085881583e-06,-1.82422409575369e-07,26.6702787,42
-4.24728654165515e-06,-7.84202445531857e-06,-1.82423276906519e-07,26.6705287,42
-4.2478207830286e-06,-7.8421680518213e-06,-1.82424144237669e-07,26.6707787,42
-4.24835502440205e-06,-7.84231164832404e-06,-1.82425011568819e-07,26.6710287,42
-4.24888926577549e-06,-7.84245524482677e-06,-1.82425878899968e-07,26.6712787,42
-4.24942350714894e-06,-7.84259884132951e-06,-1.82426746231118e-07,26.6715287,42
-4.24995774852239e-06,-7.84274243783224e-06,-1.82427613562268e-07,26.6717787,42
-4.25049198989583e-06,-7.84288603433498e-06,-1.82428480893418e-07,26.6720287,42
-4.25102623126928e-06,-7.84302963083771e-06,-1.82429348224568e-07,26.6722787,42
-4.25156047264273e-06,-7.84317322734045e-06,-1.82430215555717e-07,26.6725287,42
-4.25209471401617e-06,-7.84331682384318e-06,-1.82431082886867e-07,26.6727787,42
-4.25262895538962e-06,-7.84346042034592e-06,-1.82431950218017e-07,26.6730287,42
-4.25316319676307e-06,-7.84360401684865e-06,-1.82432817549167e-07,26.6732787,42
-4.25369743813651e-06,-7.84374761335139e-06,-1.82433684880317e-07,26.6735287,42
-4.25358917396133e-06,-7.84306391344455e-06,-1.80864306186362e-07,26.6737787,42
-4.25293819941773e-06,-7.84168141437531e-06,-1.77968575057633e-07,26.6740287,42
-4.25228722487414e-06,-7.84029891530609e-06,-1.75072843928946e-07,26.6742787,42
-4.25163625033055e-06,-7.83891641623685e-06,-1.72177112800217e-07,26.6745287,42
-4.25098527578695e-06,-7.83753391716761e-06,-1.69281381671489e-07,26.6747787,42
-4.25033430124336e-06,-7.83615141809839e-06,-1.66385650542802e-07,26.6750287,42
-4.24968332669977e-06,-7.83476891902915e-06,-1.63489919414073e-07,26.6752787,42
-4.24903235215617e-06,-7.83338641995991e-06,-1.60594188285344e-07,26.6755287,42
-4.24838137761258e-06,-7.83200392089069e-06,-1.57698457156657e-07,26.6757787,42
-4.24773040306898e-06,-7.83062142182146e-06,-1.54802726027929e-07,26.6760287,42
-4.24707942852538e-06,-7.82923892275222e-06,-1.519069948992e-07,26.6762787,42
-4.2464284539818e-06,-7.827856423683e-06,-1.49011263770513e-07,26.6765287,42
-4.2457774794382e-06,-7.82647392461376e-06,-1.46115532641784e-07,26.6767787,42
-4.2451265048946e-06,-7.82509142554452e-06,-1.43219801513056e-07,26.6770287,42
-4.24529819308775e-06,-7.82424866703387e-06,-1.42061642657598e-07,26.6772787,42
-4.24688028786211e-06,-7.82433126177184e-06,-1.43882448644073e-07,26.6775287,42
-4.24846238263647e-06,-7.82441385650981e-06,-1.45703254630548e-07,26.6777787,42
-4.25004447741081e-06,-7.82449645124777e-06,-1.47524060616998e-07,26.6780287,42
-4.25162657218517e-06,-7.82457904598574e-06,-1.49344866603473e-07,26.6782787,42
-4.25320866695953e-06,-7.82466164072371e-06,-1.51165672589949e-07,26.6785287,42
-4.25479076173387e-06,-7.82474423546168e-06,-1.52986478576398e-07,26.6787787,42
-4.25637285650823e-06,-7.82482683019965e-06,-1.54807284562873e-07,26.6790287,42
-4.25199184565243e-06,-7.82377096785836e-06,-1.53270777396338e-07,26.6792787,42
-4.24573702936081e-06,-7.82235736456867e-06,-1.50679291159149e-07,26.6795287,42
-4.23948221306911e-06,-7.82094376127897e-06,-1.48087804921924e-07,26.6797787,42
-4.23683902711051e-06,-7.81601991779234e-06,-1.51215061239941e-07,26.6800287,42
-4.2348497480021e-06,-7.81046052473434e-06,-1.55377729431846e-07,26.6802787,42
-4.24226976273064e-06,-7.81852390391319e-06,-1.55929373744507e-07,26.6805287,42
-4.25109079363722e-06,-7.82861567381129e-06,-1.55943347222162e-07,26.6807787,42
-4.26268638665443e-06,-7.83137301550655e-06,-1.60388426712257e-07,26.6810287,42
-4.27460991349165e-06,-7.83326347912852e-06,-1.65357231915807e-07,26.6812787,42
-4.28653344032888e-06,-7.83515394275048e-06,-1.70326037119356e-07,26.6815287,42
-4.28661250888067e-06,-7.82871623549981e-06,-1.75734525286742e-07,26.6817787,42
-4.28641398241188e-06,-7.82208334340316e-06,-1.81153318172114e-07,26.6820287,42
-4.28621545594308e-06,-7.81545045130651e-06,-1.86572111057486e-07,26.6822787,42
-4.2859113718394e-06,-7.80967581684983e-06,-1.91469853167945e-07,26.6825287,42
-4.28484619812201e-06,-7.81008937499833e-06,-1.92610725077708e-07,26.6827787,42
-4.28378102440461e-06,-7.81050293314683e-06,-1.93751596987471e-07,26.6830287,42
-4.28271585068722e-06,-7.81091649129532e-06,-1.94892468897218e-07,26.6832787,42
-4.28165067696982e-06,-7.81133004944382e-06,-1.96033340806981e-07,26.6835287,42
-4.28058550325242e-06,-7.81174360759232e-06,-1.97174212716743e-07,26.6837787,42
-4.28089001465828e-06,-7.81009050304411e-06,-1.98245559848606e-07,26.6840287,42
-4.28333235726167e-06,-7.80521171113695e-06,-1.99208391354052e-07,26.6842787,42
-4.28577469986506e-06,-7.80033291922978e-06,-2.00171222859498e-07,26.6845287,42
-4.28821704246842e-06,-7.79545412732268e-06,-2.01134054364931e-07,26.6847787,42
-4.28958742095964e-06,-7.79297791753107e-06,-2.01687833840795e-07,26.6850287,42
-4.2900372652133e-06,-7.79256489163792e-06,-2.01890345588659e-07,26.6852787,42
-4.29048710946695e-06,-7.79215186574477e-06,-2.0209285733652e-07,26.6855287,42
-4.29093695372061e-06,-7.79173883985163e-06,-2.02295369084384e-07,26.6857787,42
-4.29138679797427e-06,-7.79132581395848e-06,-2.02497880832247e-07,26.6860287,42
-4.29183664222792e-06,-7.79091278806533e-06,-2.02700392580108e-07,26.6862787,42
-4.29228648648158e-06,-7.79049976217218e-06,-2.02902904327972e-07,26.6865287,42
-4.29273633073523e-06,-7.79008673627904e-06,-2.03105416075836e-07,26.6867787,42
-4.29318617498889e-06,-7.78967371038589e-06,-2.03307927823696e-07,26.6870287,42
-4.29363601924254e-06,-7.78926068449274e-06,-2.0351043957156e-07,26.6872787,42
-4.2940858634962e-06,-7.78884765859959e-06,-2.03712951319424e-07,26.6875287,42
-4.29453570774985e-06,-7.78843463270645e-06,-2.03915463067285e-07,26.6877787,42
-4.29498555200351e-06,-7.7880216068133e-06,-2.04117974815148e-07,26.6880287,42
-4.29543539625717e-06,-7.78760858092015e-06,-2.04320486563012e-07,26.6882787,42
-4.29588524051082e-06,-7.78719555502701e-06,-2.04522998310873e-07,26.6885287,42
-4.29633508476448e-06,-7.78678252913386e-06,-2.04725510058737e-07,26.6887787,42
-4.29678492901814e-06,-7.78636950324071e-06,-2.04928021806601e-07,26.6890287,42
-4.29723477327179e-06,-7.78595647734756e-06,-2.05130533554461e-07,26.6892787,42
-4.29768461752544e-06,-7.78554345145442e-06,-2.05333045302325e-07,26.6895287,42
-4.2981344617791e-06,-7.78513042556127e-06,-2.05535557050189e-07,26.6897787,42
-4.29858430603275e-06,-7.78471739966812e-06,-2.0573806879805e-07,26.6900287,42
-4.29903415028641e-06,-7.78430437377498e-06,-2.05940580545913e-07,26.6902787,42
-4.29948399454007e-06,-7.78389134788182e-06,-2.06143092293777e-07,26.6905287,42
-4.29993383879372e-06,-7.78347832198868e-06,-2.06345604041638e-07,26.6907787,42
-4.30038368304738e-06,-7.78306529609553e-06,-2.06548115789502e-07,26.6910287,42
-4.30083352730104e-06,-7.78265227020238e-06,-2.06750627537365e-07,26.6912787,42
-4.30128337155469e-06,-7.78223924430924e-06,-2.06953139285226e-07,26.6915287,42
-4.30173321580835e-06,-7.78182621841609e-06,-2.0715565103309e-07,26.6917787,42
-4.30205170892448e-06,-7.78148072107287e-06,-2.0731587326139e-07,26.6920287,42
-4.30187337939757e-06,-7.78139064376858e-06,-2.07316139578537e-07,26.6922787,42
-4.30169504987066e-06,-7.78130056646429e-06,-2.07316405895685e-07,26.6925287,42
-4.30151672034375e-06,-7.78121048915999e-06,-2.07316672212833e-07,26.6927787,42
-4.30133839081683e-06,-7.7811204118557e-06,-2.0731693852998e-07,26.6930287,42
-4.30116006128992e-06,-7.7810303345514e-06,-2.07317204847128e-07,26.6932787,42
-4.30098173176301e-06,-7.78094025724711e-06,-2.07317471164275e-07,26.6935287,42
-4.3008034022361e-06,-7.78085017994282e-06,-2.07317737481423e-07,26.6937787,42
-4.30062507270918e-06,-7.78076010263852e-06,-2.0731800379857e-07,26.6940287,42
-4.30044674318227e-06,-7.78067002533423e-06,-2.07318270115718e-07,26.6942787,42
-4.30026841365536e-06,-7.78057994802994e-06,-2.07318536432865e-07,26.6945287,42
-4.30009008412845e-06,-7.78048987072564e-06,-2.07318802750013e-07,26.6947787,42
-4.29991175460153e-06,-7.78039979342135e-06,-2.07319069067161e-07,26.6950287,42
-4.29973342507462e-06,-7.78030971611706e-06,-2.07319335384308e-07,26.6952787,42
-4.29955509554771e-06,-7.78021963881276e-06,-2.07319601701456e-07,26.6955287,42
-4.2993767660208e-06,-7.78012956150847e-06,-2.07319868018603e-07,26.6957787,42
-4.29919843649388e-06,-7.78003948420418e-06,-2.07320134335751e-07,26.6960287,42
-4.29902010696697e-06,-7.77994940689988e-06,-2.07320400652898e-07,26.6962787,42
-4.29884177744006e-06,-7.77985932959559e-06,-2.07320666970046e-07,26.6965287,42
-4.29866344791315e-06,-7.77976925229129e-06,-2.07320933287193e-07,26.6967787,42
-4.29848511838623e-06,-7.779679174987e-06,-2.07321199604341e-07,26.6970287,42
-4.29830678885932e-06,-7.7795890976827e-06,-2.07321465921489e-07,26.6972787,42
-4.29812845933241e-06,-7.77949902037841e-06,-2.07321732238636e-07,26.6975287,42
-4.2979501298055e-06,-7.77940894307412e-06,-2.07321998555784e-07,26.6977787,42
-4.29777180027858e-06,-7.77931886576982e-06,-2.07322264872931e-07,26.6980287,42
-4.29759347075167e-06,-7.77922878846553e-06,-2.07322531190079e-07,26.6982787,42
-4.29741514122476e-06,-7.77913871116124e-06,-2.07322797507226e-07,26.6985287,42
-4.29723681169785e-06,-7.77904863385694e-06,-2.07323063824374e-07,26.6987787,42
-4.29705848217093e-06,-7.77895855655265e-06,-2.07323330141521e-07,26.6990287,42
-4.29688015264402e-06,-7.77886847924836e-06,-2.07323596458669e-07,26.6992787,42
-4.29670182311711e-06,-7.77877840194406e-06,-2.07323862775817e-07,26.6995287,42
-4.2965234935902e-06,-7.77868832463977e-06,-2.07324129092964e-07,26.6997787,42
-4.29634516406328e-06,-7.77859824733548e-06,-2.07324395410112e-07,26.7000287,42
-4.29616683453637e-06,-7.77850817003118e-06,-2.07324661727259e-07,26.7002787,42
-4.29598850500946e-06,-7.77841809272689e-06,-2.07324928044407e-07,26.7005287,42
-4.29581017548255e-06,-7.77832801542259e-06,-2.07325194361554e-07,26.7007787,42
-4.29563184595563e-06,-7.7782379381183e-06,-2.07325460678702e-07,26.7010287,42
-4.29545351642872e-06,-7.77814786081401e-06,-2.07325726995849e-07,26.7012787,42
-4.29527518690181e-06,-7.77805778350971e-06,-2.07325993312997e-07,26.7015287,42
-4.2950968573749e-06,-7.77796770620542e-06,-2.07326259630145e-07,26.7017787,42
-4.29491852784798e-06,-7.77787762890113e-06,-2.07326525947292e-07,26.7020287,42
-4.29474019832107e-06,-7.77778755159683e-06,-2.0732679226444e-07,26.7022787,42
-4.29456186879416e-06,-7.77769747429254e-06,-2.07327058581587e-07,26.7025287,42
-4.29438353926725e-06,-7.77760739698824e-06,-2.07327324898735e-07,26.7027787,42
-4.29420520974033e-06,-7.77751731968395e-06,-2.07327591215882e-07,26.7030287,42
-4.29402688021342e-06,-7.77742724237966e-06,-2.0732785753303e-07,26.7032787,42
-4.29384855068651e-06,-7.77733716507536e-06,-2.07328123850177e-07,26.7035287,42
-4.2936702211596e-06,-7.77724708777107e-06,-2.07328390167325e-07,26.7037787,42
-4.29349189163269e-06,-7.77715701046678e-06,-2.07328656484473e-07,26.7040287,42
-4.29331356210577e-06,-7.77706693316248e-06,-2.0732892280162e-07,26.7042787,42
-4.29313523257886e-06,-7.77697685585819e-06,-2.07329189118768e-07,26.7045287,42
-4.29295690305195e-06,-7.7768867785539e-06,-2.07329455435915e-07,26.7047787,42
-4.29277857352503e-06,-7.7767967012496e-06,-2.07329721753063e-07,26.7050287,42
-4.29260024399812e-06,-7.77670662394531e-06,-2.0732998807021e-07,26.7052787,42
-4.29242191447121e-06,-7.77661654664101e-06,-2.07330254387358e-07,26.7055287,42
-4.2922435849443e-06,-7.77652646933672e-06,-2.07330520704505e-07,26.7057787,42
-4.29206525541738e-06,-7.77643639203243e-06,-2.07330787021653e-07,26.7060287,42
-4.29188692589047e-06,-7.77634631472813e-06,-2.07331053338801e-07,26.7062787,42
-4.29170859636356e-06,-7.77625623742384e-06,-2.07331319655948e-07,26.7065287,42
-4.29153026683665e-06,-7.77616616011954e-06,-2.07331585973096e-07,26.7067787,42
-4.29135193730974e-06,-7.77607608281525e-06,-2.07331852290243e-07,26.7070287,42
-4.29117360778282e-06,-7.77598600551096e-06,-2.07332118607391e-07,26.7072787,42
-4.29099527825591e-06,-7.77589592820666e-06,-2.07332384924538e-07,26.7075287,42
-4.290816948729e-06,-7.77580585090237e-06,-2.07332651241686e-07,26.7077787,42
-4.29063861920208e-06,-7.77571577359808e-06,-2.07332917558833e-07,26.7080287,42
-4.29046028967517e-06,-7.77562569629378e-06,-2.07333183875981e-07,26.7082787,42
-4.29028196014826e-06,-7.77553561898949e-06,-2.07333450193129e-07,26.7085287,42
-4.29010363062135e-06,-7.7754455416852e-06,-2.07333716510276e-07,26.7087787,42
-4.28992530109443e-06,-7.7753554643809e-06,-2.07333982827424e-07,26.7090287,42
-4.28974697156752e-06,-7.77526538707661e-06,-2.07334249144571e-07,26.7092787,42
-4.28956864204061e-06,-7.77517530977232e-06,-2.07334515461719e-07,26.7095287,42
-4.2893903125137e-06,-7.77508523246802e-06,-2.07334781778866e-07,26.7097787,42
-4.28921198298678e-06,-7.77499515516373e-06,-2.07335048096014e-07,26.7100287,42
-4.28903365345987e-06,-7.77490507785943e-06,-2.07335314413162e-07,26.7102787,42
-4.28885532393296e-06,-7.77481500055514e-06,-2.07335580730309e-07,26.7105287,42
-4.28867699440605e-06,-7.77472492325085e-06,-2.07335847047457e-07,26.7107787,42
-4.28849866487913e-06,-7.77463484594655e-06,-2.07336113364604e-07,26.7110287,42
-4.28832033535222e-06,-7.77454476864226e-06,-2.07336379681752e-07,26.7112787,42
-4.28817631931468e-06,-7.77548504842114e-06,-2.0733642578125e-07,26.7115287,42
-4.2880394863283e-06,-7.77664101910716e-06,-2.0733642578125e-07,26.7117787,42
-4.28790265334193e-06,-7.77779698979318e-06,-2.0733642578125e-07,26.7120287,42
-4.28776582035555e-06,-7.77895296047919e-06,-2.0733642578125e-07,26.7122787,42
-4.28762898736918e-06,-7.78010893116521e-06,-2.0733642578125e-07,26.7125287,42
-4.2874921543828e-06,-7.78126490185123e-06,-2.0733642578125e-07,26.7127787,42
-4.28735532139643e-06,-7.78242087253723e-06,-2.0733642578125e-07,26.7130287,42
-4.28721848841005e-06,-7.78357684322325e-06,-2.0733642578125e-07,26.7132787,42
-4.28708165542367e-06,-7.78473281390927e-06,-2.0733642578125e-07,26.7135287,42
-4.2869448224373e-06,-7.78588878459528e-06,-2.0733642578125e-07,26.7137787,42
-4.28680798945092e-06,-7.7870447552813e-06,-2.0733642578125e-07,26.7140287,42
-4.2866985895725e-06,-7.78769705484913e-06,-2.07478879519204e-07,26.7142787,42
-4.28662043703093e-06,-7.78777565415934e-06,-2.07783593397179e-07,26.7145287,42
-4.28654228448937e-06,-7.78785425346955e-06,-2.08088307275158e-07,26.7147787,42
-4.2864641319478e-06,-7.78793285277976e-06,-2.08393021153137e-07,26.7150287,42
-4.28638597940624e-06,-7.78801145208997e-06,-2.08697735031112e-07,26.7152787,42
-4.28630782686468e-06,-7.78809005140019e-06,-2.09002448909091e-07,26.7155287,42
-4.28622967432311e-06,-7.7881686507104e-06,-2.0930716278707e-07,26.7157787,42
-4.28615152178155e-06,-7.78824725002061e-06,-2.09611876665044e-07,26.7160287,42
-4.28607336923998e-06,-7.78832584933082e-06,-2.09916590543023e-07,26.7162787,42
-4.28599521669842e-06,-7.78840444864103e-06,-2.10221304421002e-07,26.7165287,42
-4.28591706415685e-06,-7.78848304795124e-06,-2.10526018298977e-07,26.7167787,42
-4.28583891161529e-06,-7.78856164726145e-06,-2.10830732176956e-07,26.7170287,42
-4.28576075907372e-06,-7.78864024657166e-06,-2.11135446054935e-07,26.7172787,42
-4.28568260653216e-06,-7.78871884588187e-06,-2.1144015993291e-07,26.7175287,42
-4.28560445399059e-06,-7.78879744519208e-06,-2.11744873810889e-07,26.7177787,42
-4.28552630144903e-06,-7.78887604450229e-06,-2.12049587688868e-07,26.7180287,42
-4.28544814890747e-06,-7.78895464381251e-06,-2.12354301566843e-07,26.7182787,42
-4.2853699963659e-06,-7.78903324312272e-06,-2.12659015444822e-07,26.7185287,42
-4.28529184382434e-06,-7.78911184243293e-06,-2.12963729322801e-07,26.7187787,42
-4.28521369128277e-06,-7.78919044174314e-06,-2.13268443200775e-07,26.7190287,42
-4.28513553874121e-06,-7.78926904105335e-06,-2.13573157078754e-07,26.7192787,42
-4.28505738619964e-06,-7.78934764036356e-06,-2.13877870956733e-07,26.7195287,42
-4.28497923365808e-06,-7.78942623967377e-06,-2.14182584834708e-07,26.7197787,42
-4.28490108111652e-06,-7.78950483898398e-06,-2.14487298712687e-07,26.7200287,42
-4.28482292857495e-06,-7.7895834382942e-06,-2.14792012590666e-07,26.7202787,42
-4.28474477603339e-06,-7.78966203760441e-06,-2.15096726468641e-07,26.7205287,42
-4.28466662349182e-06,-7.78974063691462e-06,-2.1540144034662e-07,26.7207787,42
-4.28458847095026e-06,-7.78981923622483e-06,-2.15706154224599e-07,26.7210287,42
-4.28451031840869e-06,-7.78989783553504e-06,-2.16010868102573e-07,26.7212787,42
-4.28443216586713e-06,-7.78997643484525e-06,-2.16315581980552e-07,26.7215287,42
-4.28435401332556e-06,-7.79005503415546e-06,-2.16620295858531e-07,26.7217787,42
-4.28423868429132e-06,-7.78989228848974e-06,-2.16935504475654e-07,26.7220287,42
-4.28404318170974e-06,-7.78920906653751e-06,-2.17273345686805e-07,26.7222787,42
-4.28384767912816e-06,-7.78852584458528e-06,-2.17611186897955e-07,26.7225287,42
-4.28365217654658e-06,-7.78784262263307e-06,-2.179490281091e-07,26.7227787,42
